lat,lon,year,wheat_type,yield_wheat,temperature,precipitation,soil_water,solar_radiation,potential_evaporation,temperature_Jan,temperature_Feb,temperature_Mar,temperature_Apr,temperature_May,temperature_Jun,temperature_Jul,temperature_Nov,temperature_Dec,precipitation_Jan,precipitation_Feb,precipitation_Mar,precipitation_Apr,precipitation_May,precipitation_Jun,precipitation_Jul,precipitation_Nov,precipitation_Dec,soil_water_Jan,soil_water_Feb,soil_water_Mar,soil_water_Apr,soil_water_May,soil_water_Jun,soil_water_Jul,soil_water_Nov,soil_water_Dec,solar_radiation_Jan,solar_radiation_Feb,solar_radiation_Mar,solar_radiation_Apr,solar_radiation_May,solar_radiation_Jun,solar_radiation_Jul,solar_radiation_Nov,solar_radiation_Dec,potential_evaporation_Jan,potential_evaporation_Feb,potential_evaporation_Mar,potential_evaporation_Apr,potential_evaporation_May,potential_evaporation_Jun,potential_evaporation_Jul,potential_evaporation_Nov,potential_evaporation_Dec
43.75,12.25,2009,spring,5.8606386,14.90388905768301,401.64028120040894,0.3293704125616286,2603368577.0,995.5191802978516,,,6.617963,10.968282,16.754047,18.222206,21.937035,,,,,104.15109062194824,98.7297821044922,54.925838232040405,99.39489126205444,44.43867897987366,,,,,0.38199767,0.38105223,0.2947235,0.32765016,0.26304016,,,,,359449805.0,426546330.0,623924414.0,546375480.0,647072548.0,,,,,116.26176643371582,131.40337944030762,236.78584957122803,226.41101360321045,284.65717124938965,,
43.75,12.25,2009,winter,4.863698,8.677209613736997,804.096150636673,0.369597435613309,2580047199.75,875.0516718626022,2.4689612,2.702992,6.617963,10.968282,16.754047,18.222206,,7.7676888,3.689856,114.12460660934448,68.46057891845703,104.15109062194824,98.7297821044922,54.925838232040405,99.39489126205444,,125.07285118103027,139.2365117073059,0.40238953,0.38963073,0.38199767,0.38105223,0.2947235,0.32765016,,0.3820593,0.39863342,116312759.5,227588186.0,359449805.0,426546330.0,623924414.0,546375480.0,,159696930.0,120153295.25,28.393439292907715,58.89240264892578,116.26176643371582,131.40337944030762,236.78584957122803,226.41101360321045,,48.788005113601685,28.11581575870514
43.75,12.25,2010,spring,5.90488,13.887739440194922,503.4775482416153,0.3381437044712453,2483461008.0,908.4073941707612,,,5.444369,9.836901,13.506342,18.291073,22.371384,,,,,105.46601176261902,111.9805097579956,133.5165023803711,101.00759267807008,51.50693166255951,,,,,0.38933593,0.38098082,0.37026486,0.32290524,0.22812195,,,,,314462450.0,443441670.0,507196642.0,589263420.0,629096826.0,,,,,100.68645977973938,136.62860870361328,179.1761040687561,220.3748989105225,271.5413227081299,,
43.75,12.25,2010,winter,4.903514,8.014368458227677,959.4500403404236,0.3770182095775919,2417969095.25,783.9125497937202,1.342356,3.1221058,5.444369,9.836901,13.506342,18.291073,,8.716537,3.7947679,149.19186067581177,127.81551551818848,105.46601176261902,111.9805097579956,133.5165023803711,101.00759267807008,,59.383918046951294,171.08812952041626,0.39320374,0.40852112,0.38933593,0.38098082,0.37026486,0.32290524,,0.3576672,0.39407346,124143754.75,158085116.0,314462450.0,443441670.0,507196642.0,589263420.0,,171423615.0,109952427.5,25.330465495586395,41.243340492248535,100.68645977973938,136.62860870361328,179.1761040687561,220.3748989105225,,49.59830045700073,30.87437188625336
43.75,12.25,2011,spring,6.0167823,14.414720585143645,404.0811564922333,0.3086230965221629,2647700394.0,1009.335826396942,,,5.4598475,11.693584,15.210652,19.276985,20.501602,,,,,145.09360885620117,53.81993293762207,44.18514633178711,77.78424024581909,83.19822812080383,,,,,0.3914276,0.32973084,0.294729,0.27664736,0.2502301,,,,,334496014.0,502857270.0,627277684.0,592239000.0,590830426.0,,,,,96.60722494125366,168.38703632354736,234.71693801879883,233.2228803634644,276.401746749878,,
43.75,12.25,2011,winter,5.133405,8.583954720457724,750.0962452888489,0.3563342372740596,2671774840.0,888.1839709281921,2.6606812,3.5722816,5.4598475,11.693584,15.210652,19.276985,,7.8826575,2.852572,95.3791995048523,53.77016592025757,145.09360885620117,53.81993293762207,44.18514633178711,77.78424024581909,,159.56419944763184,120.49975204467772,0.38138977,0.38818237,0.3914276,0.32973084,0.294729,0.27664736,,0.39526978,0.39420652,125838377.5,218008252.0,334496014.0,502857270.0,627277684.0,592239000.0,,153068910.0,117989332.5,25.42811691761017,53.5894775390625,96.60722494125366,168.38703632354736,234.71693801879883,233.2228803634644,,45.189292430877686,31.043004393577576
43.75,12.25,2012,spring,6.293114,15.335469576268414,322.1359261274338,0.3090665912121729,2702318438.0,1081.8050150871277,,,8.688036,10.024298,13.836517,20.891645,23.244755,,,,,31.754382133483887,115.37997722625732,107.40404391288756,30.324125289916992,37.273397564888,,,,,0.35775265,0.37196106,0.36735046,0.261051,0.18769775,,,,,434938246.0,417134880.0,563353514.0,630096720.0,656795078.0,,,,,135.6783037185669,140.95212936401367,190.0522503852844,277.0722770690918,338.0500545501709,,
43.75,12.25,2012,winter,5.676683,8.43348867216228,574.3227254152298,0.3479992216261326,2696121631.0,904.590440750122,2.640885,-1.3832116,8.688036,10.024298,13.836517,20.891645,,7.5438337,5.017064,33.75465738773346,148.80970430374146,31.754382133483887,115.37997722625732,107.40404391288756,30.324125289916992,,36.03837132453919,70.85746383666992,0.35607728,0.36789614,0.35775265,0.37196106,0.36735046,0.261051,,0.3397351,0.36115536,177645283.0,156675545.0,434938246.0,417134880.0,563353514.0,630096720.0,,174010755.0,142266688.0,39.62933397293091,32.69964158535004,135.6783037185669,140.95212936401367,190.0522503852844,277.0722770690918,,46.014811992645264,42.49169266223908
43.75,12.25,2013,spring,6.000981,14.00402062235315,480.7130012512207,0.3458646050855225,2497391186.0,887.2933316230774,,,6.049617,11.443502,13.077126,17.753403,21.734806,,,,,155.45911264419556,68.18963527679443,141.37378978729248,81.53791666030884,34.152546882629395,,,,,0.40576476,0.3636389,0.38365722,0.32674804,0.2494708,,,,,301337205.0,454420020.0,493715331.0,607798080.0,640120550.0,,,,,87.281409740448,148.3482027053833,168.0364990234375,217.531213760376,266.0960063934326,,
43.75,12.25,2013,winter,4.979137,8.153465703499219,910.432237625122,0.3836165245406884,2445582722.0,772.6656638383865,3.032838,1.3636829,6.049617,11.443502,13.077126,17.753403,,9.535736,2.7751403,120.26943445205688,129.75741577148438,155.45911264419556,68.18963527679443,141.37378978729248,81.53791666030884,,138.56815338134766,75.27677965164185,0.3925116,0.40893736,0.40576476,0.3636389,0.38365722,0.32674804,,0.39220825,0.3957147,139316898.5,162713796.0,301337205.0,454420020.0,493715331.0,607798080.0,,150529245.0,135752146.5,26.39767438173294,39.60374355316162,87.281409740448,148.3482027053833,168.0364990234375,217.531213760376,,55.82330703735352,29.643613636493683
43.75,12.25,2014,spring,5.7301064,14.19222407247506,530.7685551643372,0.3395803843448364,2521124093.0,904.5390858650208,,,7.8160048,10.996364,13.678949,18.815851,19.700008,,,,,91.52172350883484,125.28651237487792,81.01925015449524,82.35031843185425,150.5907506942749,,,,,0.37133664,0.38126647,0.3384424,0.30153567,0.30543822,,,,,384727267.0,438617820.0,548242130.0,590435880.0,559100996.0,,,,,117.23038339614868,140.84086418151855,197.5943865776062,227.88228034973145,220.99117136001587,,
43.75,12.25,2014,winter,5.1639047,9.450679002714551,834.3998937606812,0.3682267413405347,2580874584.5,859.6760672330856,5.3202524,6.8707705,7.8160048,10.996364,13.678949,18.815851,,8.141971,4.0253477,130.37075519561768,105.90964031219482,91.52172350883484,125.28651237487792,81.01925015449524,82.35031843185425,,189.29532051086423,28.64637327194214,0.39321777,0.39843813,0.37133664,0.38126647,0.3384424,0.30153567,,0.39410767,0.36949706,129469345.5,197655724.0,384727267.0,438617820.0,548242130.0,590435880.0,,145691835.0,146034583.0,31.447752714157104,60.744174003601074,117.23038339614868,140.84086418151855,197.5943865776062,227.88228034973145,,57.1255087852478,26.810717225074768
43.75,12.25,2015,spring,5.384472,15.415887564615486,438.3639587163925,0.3145859661250332,2656579313.0,1027.9447860717771,,,6.7135363,10.479697,15.6965275,19.21994,24.933216,,,,,143.40689945220947,86.23801231384277,114.6643843650818,74.82398986816406,19.23067271709442,,,,,0.39234376,0.35548216,0.32340574,0.31457338,0.18844362,,,,,337825259.0,494589510.0,547497572.0,623265960.0,653401012.0,,,,,116.22118997573853,177.19176292419434,202.53883123397827,230.841064453125,301.1519374847412,,
43.75,12.25,2015,winter,5.492488,9.366978054204264,828.8927899599075,0.3674292690005184,2639244191.0,897.2883365154266,3.8060021,3.3592658,6.7135363,10.479697,15.6965275,19.21994,,10.460432,5.008036,52.696900963783264,140.6549415588379,143.40689945220947,86.23801231384277,114.6643843650818,74.82398986816406,,117.11196899414062,99.29569244384766,0.38724,0.39783692,0.39234376,0.35548216,0.32340574,0.31457338,,0.38445312,0.3855005,161581625.5,192031280.0,337825259.0,494589510.0,547497572.0,623265960.0,,152840295.0,129612689.5,44.2411994934082,46.41850900650024,116.22118997573853,177.19176292419434,202.53883123397827,230.841064453125,,43.656885623931885,36.17889380455017
43.75,12.25,2016,spring,6.307783,14.72796289905224,483.6589102745056,0.3473092395495745,2560350333.0,948.8013248443604,,,6.747592,11.958361,14.0548,18.389297,22.51853,,,,,122.2080135345459,81.07837915420532,101.83288145065308,106.44739151000977,72.09224462509155,,,,,0.39607173,0.34527832,0.3679474,0.35538754,0.27205628,,,,,338577133.0,469318140.0,566071222.0,573675720.0,612708118.0,,,,,107.66020774841309,172.54117012023926,197.36610889434812,207.90199756622317,263.3318405151367,,
43.75,12.25,2016,winter,5.5189385,9.5292482552705,677.9344007447362,0.3682894741066199,2643809624.0,877.0739532113075,4.3963575,6.9100595,6.747592,11.958361,14.0548,18.389297,,8.531714,5.4088125,82.80039405822754,130.83792161941528,122.2080135345459,81.07837915420532,101.83288145065308,106.44739151000977,,50.85803747177124,1.8713819459080696,0.38186032,0.393205,0.39607173,0.34527832,0.3679474,0.35538754,,0.36008853,0.3466614,145536568.0,191236121.0,338577133.0,469318140.0,566071222.0,573675720.0,,201087330.0,158307390.0,44.09237480163574,64.58718299865723,107.66020774841309,172.54117012023926,197.36610889434812,207.90199756622317,,55.287104845047,27.637806236743927
44.25,6.75,1982,spring,1.5979053,6.040400872822681,435.0178155899048,0.376236284285589,2105010183.0,709.9707863330841,,,-3.8764637,1.3219689,5.8455114,11.672511,15.26795,,,,,56.40260696411133,74.9416708946228,83.13063025474548,114.06799793243408,106.47490954399107,,,,,0.36989745,0.42250666,0.41755372,0.37551457,0.29717833,,,,,169429973.0,282345750.0,463534816.0,578047200.0,611652444.0,,,,,48.18050837516785,74.72264528274536,127.8822431564331,206.0781955718994,253.1071939468384,,
44.25,6.75,1982,winter,3.7654564,0.481726107518535,717.695828795433,0.3912139575589787,1966044791.75,571.3459205627441,-3.6749718,-3.7785923,-3.8764637,1.3219689,5.8455114,11.672511,,1.3128626,-4.966398,33.24786925315857,52.36826801300049,56.40260696411133,74.9416708946228,83.13063025474548,114.06799793243408,,22.707075476646423,280.82971000671387,0.3825531,0.37470397,0.36989745,0.42250666,0.41755372,0.37551457,,0.397912,0.38819152,84067512.75,105889987.0,169429973.0,282345750.0,463534816.0,578047200.0,,205527990.0,77201563.0,16.377386450767517,25.203140258789062,48.18050837516785,74.72264528274536,127.8822431564331,206.0781955718994,,55.4472541809082,17.45454728603363
44.25,6.75,1983,spring,1.8842034,6.361644287124958,708.2917759418488,0.4028208080460043,2034838579.0,665.9361151456833,,,-0.35604125,1.2765466,4.514855,10.391923,15.946912,,,,,91.33491659164427,173.41057777404785,173.6371145248413,178.50445747375488,91.40470957756042,,,,,0.4018274,0.42289123,0.42218447,0.40331665,0.36454773,,,,,205701771.0,292281060.0,403788454.0,503492820.0,629574474.0,,,,,58.91141831874848,77.44234085083008,107.78920984268188,165.9308624267578,255.86228370666504,,
44.25,6.75,1983,winter,3.5440907,0.4236633292407044,985.0451983958484,0.4025836275382475,1852762410.75,509.01722860336304,-1.8927257,-7.3027816,-0.35604125,1.2765466,4.514855,10.391923,,0.27710086,-3.9229493,4.538422778248787,66.81861877441406,91.33491659164427,173.41057777404785,173.6371145248413,178.50445747375488,,207.20626831054688,89.59482216835022,0.3809607,0.3707599,0.4018274,0.42289123,0.42218447,0.40331665,,0.41294676,0.40371522,138191893.0,106755299.0,205701771.0,292281060.0,403788454.0,503492820.0,,127966470.0,74584643.75,28.05640155076981,24.25693702697754,58.91141831874848,77.44234085083008,107.78920984268188,165.9308624267578,,33.27143311500549,13.35862547159195
44.25,6.75,1984,spring,1.6722367,4.377253154524012,582.7499359846115,0.3722250736227222,1881961445.5,621.5748445987701,,,-4.341181,0.85342044,2.4948475,8.639457,14.26354,,,,,99.55881118774414,64.33251857757568,257.0922899246216,138.7752628326416,22.991053462028503,,,,,0.37041262,0.40648803,0.43680483,0.41393432,0.23593628,,,,,159605065.5,269069580.0,300745570.0,475878810.0,676662420.0,,,,,42.25760197639465,70.74719667434692,73.11296796798706,140.0072193145752,295.4498586654663,,
44.25,6.75,1984,winter,3.8963144,-0.9464441626160232,897.8735558986664,0.3961127776913191,1655611927.75,431.3601005971432,-6.8681054,-7.103007,-4.341181,0.85342044,2.4948475,8.639457,,1.2200427,-2.4270558,88.82012963294983,69.40516233444214,99.55881118774414,64.33251857757568,257.0922899246216,138.7752628326416,,32.471251487731934,147.41812992095947,0.38054746,0.36877927,0.37041262,0.40648803,0.43680483,0.41393432,,0.3975238,0.39360353,75008731.5,91527139.25,159605065.5,269069580.0,300745570.0,475878810.0,,175015965.0,108761066.5,12.755587428808212,20.70328062772751,42.25760197639465,70.74719667434692,73.11296796798706,140.0072193145752,,44.64470744132996,27.131539165973663
44.25,6.75,1985,spring,3.0052285,5.653475789462819,490.1018705368042,0.3717775824023228,2111164247.0,722.3424689769745,,,-3.5577526,1.8364818,4.4380484,10.368284,15.211279,,,,,134.52065515518188,56.98284387588501,174.685302734375,79.36218738555908,44.55088138580322,,,,,0.38855225,0.41776857,0.42721862,0.3721631,0.2546814,,,,,150315993.0,338754720.0,371322340.0,597608820.0,653162374.0,,,,,42.90229463577271,86.9562578201294,98.13098549842834,208.70105266571045,285.6518783569336,,
44.25,6.75,1985,winter,4.8010554,-0.5102912413556714,810.536205291748,0.4000041789013492,1813720174.75,516.4981538653374,-10.168367,-2.4627843,-3.5577526,1.8364818,4.4380484,10.368284,,0.07602417,-4.3556776,143.3557538986206,56.19131946563721,134.52065515518188,56.98284387588501,174.685302734375,79.36218738555908,,90.31941175460815,75.1187310218811,0.38825926,0.3916687,0.38855225,0.41776857,0.42721862,0.3721631,,0.4121973,0.40146726,67064648.25,89612992.0,150315993.0,338754720.0,371322340.0,597608820.0,,117805657.5,81235004.0,11.326060891151428,22.433655977249146,42.90229463577271,86.9562578201294,98.13098549842834,208.70105266571045,,30.969858169555664,15.07798820734024
44.25,6.75,1986,spring,1.71402,6.101942107178807,595.691123008728,0.3859462765307208,2013503229.5,646.493320941925,,,-1.9681629,0.44956788,7.7153587,10.981382,13.306631,,,,,52.37159085273743,248.06159019470212,84.94923901557922,106.5305757522583,103.77812719345091,,,,,0.35694033,0.41275877,0.4180658,0.37561524,0.36688292,,,,,182387585.5,218158470.0,445628286.0,573939660.0,593389228.0,,,,,47.08148503303528,54.74960088729858,117.95823931694032,202.7089691162109,223.99502658843997,,
44.25,6.75,1986,winter,3.847654,-0.1132941085937594,925.1080596446992,0.3746500718445817,1785822341.0,504.4092335700989,-7.327035,-7.288153,-1.9681629,0.44956788,7.7153587,10.981382,,-2.895764,-0.9815954,157.21760320663452,79.81997108459473,52.37159085273743,248.06159019470212,84.94923901557922,106.5305757522583,,98.16428661346436,97.9932029247284,0.35682797,0.3429895,0.35694033,0.41275877,0.4180658,0.37561524,,0.36377686,0.36807188,70472819.25,84632933.0,182387585.5,218158470.0,445628286.0,573939660.0,,128044170.0,82558417.25,11.516156792640686,17.413532733917236,47.08148503303528,54.74960088729858,117.95823931694032,202.7089691162109,,35.04377603530884,17.93747365474701
44.25,6.75,1987,spring,2.2244143,5.191618124643962,598.2655804157257,0.3968519375604741,2175578823.0,678.7701079845428,,,-4.165817,2.2572546,5.030568,9.622792,13.261577,,,,,65.5924060344696,137.28907585144043,90.26012086868286,102.77805089950562,202.3459267616272,,,,,0.37520874,0.4188928,0.40267578,0.3866156,0.40124756,,,,,153894509.0,310452090.0,557133488.0,582691980.0,571406756.0,,,,,38.56382870674133,76.55778408050537,167.86575269699097,200.0450134277344,195.7377290725708,,
44.25,6.75,1987,winter,3.9683068,-0.1286423600409642,650.067900121212,0.384717294746194,2074747879.5,602.4374939203262,-6.4077897,-3.5209365,-4.165817,2.2572546,5.030568,9.622792,,0.75145507,-4.5050354,85.46781206130981,83.68628787994385,65.5924060344696,137.28907585144043,90.26012086868286,102.77805089950562,,62.51485347747803,22.479293048381805,0.36757994,0.37243652,0.37520874,0.4188928,0.40267578,0.3866156,,0.37137693,0.38249692,87383133.25,87530982.0,153894509.0,310452090.0,557133488.0,582691980.0,,170318010.0,125343687.25,19.53183650970459,22.396957874298096,38.56382870674133,76.55778408050537,167.86575269699097,200.0450134277344,,47.31776475906372,30.15855586528778
44.25,6.75,1988,spring,2.5682442,6.0913607435288775,582.6323237419128,0.392474707824732,2123010147.0,681.0616483688354,,,-2.1813293,2.0747814,6.6218157,9.626524,14.299482,,,,,78.20571255683899,133.0940294265747,157.16534900665283,167.1272850036621,47.03994774818421,,,,,0.38406435,0.42940432,0.42745605,0.41333562,0.3099774,,,,,243192055.0,259395960.0,434367226.0,530981940.0,655072966.0,,,,,64.96304965019226,61.66472911834717,121.30243420600893,168.56057167053223,264.5708637237549,,
44.25,6.75,1988,winter,4.62508,0.8091039888162181,844.1927181482315,0.4032064202881644,1913081150.0,527.7212306559086,-3.3565857,-4.5831504,-2.1813293,2.0747814,6.6218157,9.626524,,-0.33056033,-1.458053,105.31367635726927,42.31272828578949,78.20571255683899,133.0940294265747,157.16534900665283,167.1272850036621,,70.87032794952393,90.10360956192017,0.38606933,0.37711245,0.38406435,0.42940432,0.42745605,0.41333562,,0.40718508,0.40064088,77347092.5,133201321.0,243192055.0,259395960.0,434367226.0,530981940.0,,160871340.0,73724215.5,15.136108070611954,33.303083419799805,64.96304965019226,61.66472911834717,121.30243420600893,168.56057167053223,,46.54544591903687,16.245808601379395
44.25,6.75,1989,spring,1.8774458,6.692587173062991,596.6721954345703,0.4038305759819504,2318360379.0,769.9627718925476,,,1.5376087,0.3300354,7.367813,10.085426,14.046255,,,,,33.46375226974487,226.27638816833496,108.53054690361024,107.52018213272096,120.8813259601593,,,,,0.4137384,0.42977658,0.40695372,0.3926776,0.37648377,,,,,290549205.0,259705050.0,559985736.0,598115160.0,610005228.0,,,,,90.08937454223631,71.5390133857727,171.35427856445312,203.7637424468994,233.21636295318604,,
44.25,6.75,1989,winter,5.6615047,1.7496687612257713,635.0809519290924,0.4016727989862773,2383151370.0,718.4923014044762,-1.804508,-1.1557251,1.5376087,0.3300354,7.367813,10.085426,,0.8022863,-3.2542138,8.917079448699951,89.00926685333252,33.46375226974487,226.27638816833496,108.53054690361024,107.52018213272096,,17.234147787094116,44.12958836555481,0.39713013,0.39887756,0.4137384,0.42977658,0.40695372,0.3926776,,0.37822086,0.39559692,160866781.0,213097836.0,290549205.0,259705050.0,559985736.0,598115160.0,,196558080.0,104273522.0,44.09665048122406,58.09021472930908,90.08937454223631,71.5390133857727,171.35427856445312,203.7637424468994,,55.4105007648468,24.14852648973465
44.25,6.75,1990,spring,1.6822656,7.108491937319438,498.4297389984131,0.3837774164146847,2426354062.0,827.1132280826569,,,1.5994202,0.95803833,7.5084925,10.851599,14.547254,,,,,59.961827516555786,128.8368558883667,168.8727731704712,93.6161470413208,47.14213538169861,,,,,0.41195554,0.4269324,0.4192926,0.39298278,0.26941282,,,,,325732066.0,328210680.0,524272000.0,597425880.0,650713436.0,,,,,98.18978810310364,92.7207899093628,155.97552013397217,206.80941581726077,273.4177141189575,,
44.25,6.75,1990,winter,4.894373,1.9970518726824729,714.5622638463974,0.4041554430299554,2375481721.0,714.2521554231644,-3.013777,0.15295044,1.5994202,0.95803833,7.5084925,10.851599,,-0.072276615,-2.0011315,37.97406208515167,65.62045383453369,59.961827516555786,128.8368558883667,168.8727731704712,93.6161470413208,,73.85134220123291,85.82880210876465,0.3940063,0.41083616,0.41195554,0.4269324,0.4192926,0.39298278,,0.37681642,0.4005603,159464325.5,168253834.0,325732066.0,328210680.0,524272000.0,597425880.0,,161461290.0,110661645.5,44.121665239334106,46.27833557128906,98.18978810310364,92.7207899093628,155.97552013397217,206.80941581726077,,45.23099184036255,24.92564880847931
44.25,6.75,1991,spring,2.3141108,6.039508404879788,492.6938990354538,0.3727453961676242,2179842075.0,752.6413406133652,,,0.90565795,0.10318236,3.4059436,10.5102825,15.2252,,,,,151.04627132415771,91.1946988105774,134.03330898284912,60.339388847351074,56.080231070518494,,,,,0.41976318,0.421485,0.42521,0.359989,0.23844056,,,,,191754685.0,301999620.0,412534112.0,603778260.0,669775398.0,,,,,44.68268096446991,77.59018421173096,110.91647958755492,218.68625164031985,300.76574420928955,,
44.25,6.75,1991,winter,5.217027,-0.6880455727665877,664.5292514562607,0.394789042059055,1958498297.75,552.202755689621,-4.7581286,-6.3099594,0.90565795,0.10318236,3.4059436,10.5102825,,-1.342865,-8.1968975,19.015440106391907,58.18967628479004,151.04627132415771,91.1946988105774,134.03330898284912,60.339388847351074,,62.7303957939148,87.98007130622864,0.37719116,0.37198853,0.41976318,0.421485,0.42521,0.359989,,0.39788514,0.38243228,96902590.0,110429123.0,191754685.0,301999620.0,412534112.0,603778260.0,,176028885.0,65071022.75,19.172053039073944,25.13698887825012,44.68268096446991,77.59018421173096,110.91647958755492,218.68625164031985,,44.971961975097656,11.046155393123628
44.25,6.75,1992,spring,1.2907375,6.492763849839665,653.7567677497864,0.4058680770054362,2190419215.0,685.8494575023651,,,0.39464232,2.2827773,7.8599305,8.597763,13.260803,,,,,84.1185302734375,82.91891098022461,130.581072807312,249.05393600463867,107.08431768417358,,,,,0.40821534,0.4176837,0.40703368,0.43171877,0.36590394,,,,,283496798.0,341982300.0,507612197.0,472270500.0,585057420.0,,,,,76.4805257320404,97.36202001571657,160.13705348968506,138.20979595184326,213.66006231307983,,
44.25,6.75,1992,winter,4.2468514,0.8906431591805116,727.3753284811974,0.4052466311081937,2124408172.5,598.7620514631271,-3.6571572,-2.8939075,0.39464232,2.2827773,7.8599305,8.597763,,-0.8942834,-4.5728383,47.05713176727295,33.39047467708588,84.1185302734375,82.91891098022461,130.581072807312,249.05393600463867,,85.0448226928711,15.210449278354645,0.38901365,0.38876706,0.40821534,0.4176837,0.40703368,0.43171877,,0.41110715,0.3888147,101905207.25,150928223.5,283496798.0,341982300.0,507612197.0,472270500.0,,145931730.0,120281216.75,24.651787281036377,40.73202133178711,76.4805257320404,97.36202001571657,160.13705348968506,138.20979595184326,,35.65506935119629,25.533778309822083
44.25,6.75,1993,spring,2.5388064,6.487492664187562,538.1584854125977,0.383307467683468,2360354789.0,804.2220754623413,,,-1.7104578,2.0521154,7.01568,11.942794,13.170233,,,,,55.68738961219788,204.39087867736816,112.02681112289427,89.64065551757812,76.4127504825592,,,,,0.40765744,0.42571348,0.40757814,0.34905943,0.326792,,,,,231963235.0,341921460.0,528048916.0,598029480.0,660391698.0,,,,,67.58779954910278,96.44681453704834,162.57399129867554,214.32703971862796,263.2864303588867,,
44.25,6.75,1993,winter,5.9757624,1.867352255119765,634.011651955545,0.3999367840280217,2314886081.5,696.0370224118233,-1.2475245,-2.526112,-1.7104578,2.0521154,7.01568,11.942794,,2.2474818,-2.917096,3.715939961373806,31.521939754486084,55.68738961219788,204.39087867736816,112.02681112289427,89.64065551757812,,61.87707424163818,75.15096306800842,0.3933881,0.39254946,0.40765744,0.42571348,0.40757814,0.34905943,,0.41756162,0.40503055,147614467.0,224945322.0,231963235.0,341921460.0,528048916.0,598029480.0,,154814970.0,87548231.5,33.77043342590332,62.57001686096192,67.58779954910278,96.44681453704834,162.57399129867554,214.32703971862796,,40.80844044685364,17.95248657464981
44.25,6.75,1994,spring,2.5414643,7.605063558403962,428.3532504141331,0.3809770604753806,2310917951.0,803.5783317089081,,,2.4006078,0.43366337,7.9074745,11.518377,15.660095,,,,,7.519300848245621,90.72744369506836,116.94382786750792,98.35537433624268,114.80730366706848,,,,,0.4061841,0.4132422,0.41135988,0.3456268,0.3283728,,,,,286278273.0,325537980.0,486683632.0,592450740.0,619967326.0,,,,,75.25700879096985,90.6145691871643,151.99864292144775,226.55941486358645,259.14869594573975,,
44.25,6.75,1994,winter,5.779801,0.99229906708741,713.2754048407078,0.3932794432255847,2084767436.0,643.3458774089813,-4.942382,-4.503888,2.4006078,0.43366337,7.9074745,11.518377,,-1.0647523,-4.0874233,178.32320022583008,89.00926685333252,7.519300848245621,90.72744369506836,116.94382786750792,98.35537433624268,,65.49307107925415,66.90391993522644,0.38379455,0.37124085,0.4061841,0.4132422,0.41135988,0.3456268,,0.41256958,0.39981386,76887850.75,95073419.0,286278273.0,325537980.0,486683632.0,592450740.0,,139238100.0,82617441.25,14.786608219146729,24.011187076568604,75.25700879096985,90.6145691871643,151.99864292144775,226.55941486358645,,40.45981764793396,19.658628702163696
44.25,6.75,1995,spring,2.447097,6.272269753848805,571.6650027036667,0.3955284503160738,2324535980.5,759.4237082004547,,,-2.7312489,3.041947,6.6918154,9.737917,14.6285095,,,,,39.30893886089325,139.89598274230957,162.39969730377197,106.93413019180298,123.12625360488892,,,,,0.38455504,0.41915527,0.41506165,0.39133117,0.36816588,,,,,247661774.5,353079810.0,515898714.0,594064620.0,613831062.0,,,,,72.49841570854187,96.82655811309814,160.05038690567017,201.0080337524414,229.04031372070312,,
44.25,6.75,1995,winter,5.275242,1.4021268474661617,804.0154728889465,0.3985378297646184,2224594994.5,661.5016995072365,-6.825747,-1.012726,-2.7312489,3.041947,6.6918154,9.737917,,3.1670227,-0.70693475,64.02700471878052,80.79475975036621,39.30893886089325,139.89598274230957,162.39969730377197,106.93413019180298,,176.5808343887329,34.07412493228912,0.38574645,0.39192623,0.38455504,0.41915527,0.41506165,0.39133117,,0.41341615,0.3873834,98877832.5,129868788.0,247661774.5,353079810.0,515898714.0,594064620.0,,155301645.0,129841810.5,24.061486661434174,36.57669496536255,72.49841570854187,96.82655811309814,160.05038690567017,201.0080337524414,,41.62373185157776,28.856391549110413
44.25,6.75,1996,spring,3.237249,5.972021049923367,474.9642972946167,0.3919325274190092,2121784219.0,689.1598457098007,,,-2.534596,2.175383,6.283329,11.172687,12.808594,,,,,54.667760133743286,106.52658462524414,91.03298044204712,105.78924179077148,116.94773030281068,,,,,0.38451722,0.42845887,0.41039428,0.37014037,0.3666272,,,,,171449747.0,291356280.0,484912354.0,584191080.0,589874758.0,,,,,42.72979295253754,73.66254329681396,139.3778567314148,211.26899242401123,222.1206603050232,,
44.25,6.75,1996,winter,5.160927,0.3657110196695406,889.2381901741028,0.3950441017317674,1915811698.0,561.1074342727661,-3.260078,-6.492347,-2.534596,2.175383,6.283329,11.172687,,-0.094434835,-4.374565,208.9450483322144,87.00347781181335,54.667760133743286,106.52658462524414,91.03298044204712,105.78924179077148,,80.75172185897827,154.52137517929077,0.3972082,0.37250915,0.38451722,0.42845887,0.41039428,0.37014037,,0.3932294,0.40265745,65749279.5,95386053.25,171449747.0,291356280.0,484912354.0,584191080.0,,162939795.0,59827109.25,14.006897211074827,22.294510900974277,42.72979295253754,73.66254329681396,139.3778567314148,211.26899242401123,,45.2261745929718,12.540666162967682
